row ID,row m/z,row retention time,L_C18_Polar_16_MS2_DF_125_01.mzML Peak area,L_C18_Polar_16_MS2_DF_125_02.mzML Peak area,L_C18_Polar_16_MS2_DF_25_02.mzML Peak area,L_C18_Polar_16_MS2_DF_125_03.mzML Peak area,L_C18_Polar_16_MS2_DF_25_01.mzML Peak area,L_C18_Polar_16_MS2_DF_5_01.mzML Peak area,L_C18_Polar_16_MS2_DF_25_03.mzML Peak area,L_C18_Polar_16_MS2_DF_625_01.mzML Peak area,L_C18_Polar_16_MS2_DF_625_02.mzML Peak area,L_C18_Polar_16_MS2_DF_5_02.mzML Peak area,L_C18_Polar_16_MS2_DF_5_03.mzML Peak area,L_C18_Polar_16_MS2_DF_625_03.mzML Peak area,L_C18_Polar_16_MS2_DF_1_01.mzML Peak area,L_C18_Polar_16_MS2_DF_1_02.mzML Peak area,L_C18_Polar_16_MS2_DF_1_03.mzML Peak area,
967,909.7862614795416,11.418583333333332,0,7126.5346982402225,116715.68412695311,985.8763344726183,1341.9839311525739,4011.45200927753,150323.79375390953,0,0,7239.214089843472,1356583.551397319,0,2168.852545898354,22653.48863672187,197941.22370898453,
968,340.2844625018892,8.653059722222222,4864.9894873052,0,15604.944338379828,5816.4219062498505,42571.392931639464,103246.9523583985,52798.83391112999,2592.545402343817,0,233267.50959667368,564880.4748843147,0,745814.7935305078,986576.206013044,2541883.6770870457,
969,300.198604840035,6.014311111111111,5433.89489648434,9476.56811718714,76780.40353417856,13360.060009277715,49249.134398438415,558813.2486088854,17365.781507813932,2067.3693750001166,1677.4662480468105,535863.9063847591,223374.21393229533,1692.4141362304035,2764071.4700148944,2854016.3823013445,2284482.191695695,
970,700.5712671491834,10.696858333333331,1079.4127062987266,964.3029296872555,11311.028634768709,1534.9158398436484,14079.396749999141,62962.81433008493,46142.08728515416,0,0,47619.95466016599,519434.4354255885,0,885748.4161497448,1331713.6932189292,1362472.1244852992,
971,1122.6893133268252,6.2161011904761905,0,5633.47600195268,36124.235166014885,2684.005789062618,22230.415101564664,488380.8633359309,3429.2875136717107,3660.7122890625947,3055.9080747068474,168519.7896093762,397515.3378616014,11798.231109374889,1344000.0963686877,2575445.2508783597,1340719.619340015,
972,235.1317866637215,9.101322222222223,11823.844396484523,5331.121101564331,33274.31193066458,40799.60401171824,68233.56344727095,53718.27081054973,86726.48413477054,12833.734934571541,19947.002882815155,169493.5392656287,504519.68377677654,11051.027187500567,333622.37435062113,615592.2846179367,1069057.0699405042,
973,289.24781700853543,5.753994444444445,163922.94173877066,108868.29199218782,51735.17835595733,214360.88113183712,59394.81524902373,158910.41943749954,141743.82035693293,33084.935496093836,47692.244948243424,190807.20563134362,233253.25476637314,17329.95173681762,616566.3357380928,794220.5591528986,2115330.32514509,
974,389.16231013468223,5.621565277777777,4344.633779784894,3523.3749389648756,106108.88289062555,3196.550047851453,41254.01183496054,510878.04257958214,97219.16025439421,0,0,464251.0256308616,352103.76539825444,0,2129882.0511346627,3669615.6147496253,2851618.63304685,
975,732.5509785555089,9.809621794871795,0,37551.46516894761,37777.11045703705,64129.387769534755,0,16200.030805663546,72754.6939648446,3759.455254394732,211892.72262506204,178591.05566016104,295664.35761773307,156935.54332812276,1199932.3260440864,1.0582414951065836E7,1.4692549792001845E7,
976,449.2888924971931,7.9602272727272725,2428.349921874811,5899.7791230468865,9700.42010351555,0,3127.0841894534115,126647.4652578107,19731.93020703075,0,0,74629.59100390336,198006.58239899413,0,1031683.7671707574,1026032.4770716217,1493574.680305434,
977,1047.722711885644,5.699284444444444,3487.543022461322,1646.9525625000506,31880.504677734818,5408.308507324198,20427.025202149664,246079.8931054683,20856.293530274106,3989.739990234463,2419.0646376953355,645182.4112500009,536607.2724564719,8273.498923827923,2419874.282781285,3101750.366500029,4022902.2331145853,
978,1093.4256932418134,6.212170238095239,4314.955500488292,2475.9852265624863,37157.3575292982,2266.9732617188265,18652.30402929703,94956.20044921961,6732.714843750174,0,3676.284969726861,95130.10560156094,404749.503356211,8928.208669921967,2775785.200909046,991041.4114828918,1477141.786719857,
979,985.9423287809739,6.194763636363637,0,0,2578.9324863281654,0,10987.879447265957,77118.71288867324,7327.424015625189,0,2507.0858906251938,272826.6456621096,317291.18382812344,3952.969171875041,212796.4831875101,2001104.5836919714,1078788.9280859497,
980,365.22735691776984,9.48389814814815,0,0,6421.997960937782,0,11415.060439452638,53021.95110351662,5870.585563476007,0,0,45199.838667964366,382359.08433388604,0,663508.8727179978,833546.0202353075,934148.6496082522,
981,255.6449649321727,9.100084615384615,19059.704456057025,6299.366341796624,7968.881818360247,0,29191.26635741896,41236.49707226442,37602.19203124865,6740.215589356377,4346.4626757822525,34805.665517581416,242472.6995215694,0,381575.53238377627,428887.45602865436,599946.028584824,
982,1346.6393891850225,5.686529166666666,0,15304.490765625367,18462.500275389455,0,3080.93128417941,54967.32409375196,28596.243468750064,0,5890.403830077594,179301.5354335919,207301.48980859353,4424.245974120953,2691887.14934226,2902258.62632662,2446189.2924806587,
983,1448.0622822325904,6.23287037037037,0,0,15384.254482421966,0,4442.249792969302,129092.44047460705,4238.488317383338,0,0,189021.14162694843,301265.79365364875,0,2164419.255214468,1442622.1040624992,2229440.028020844,
984,1122.3124031876073,6.207791666666666,1649.539819335874,3154.363147461289,9099.912531250247,3083.9550146490146,16463.880439453606,310352.7623984346,16732.211499998157,0,0,169585.03487890484,355966.4934564716,0,1958756.871196799,2708717.2850982132,2717518.6945617427,
985,687.5429675066912,9.840564814814815,0,0,5286.566914063485,0,3929.2412475598057,9782.724502442763,6719.766367188174,0,0,53502.82683593925,442116.8036196024,0,1397008.744621096,2366128.562059338,3553985.3145626783,
986,536.3701357362131,7.996996296296296,0,0,2715.4843857426017,0,3555.4248749996086,272523.80813769385,15117.423142577427,0,0,138036.89539648165,666459.7747341896,0,2999186.1940959813,3071999.268141522,4173304.856314377,
987,505.1446995759622,5.80455925925926,0,0,2912.2648339845064,0,7939.036468261913,165057.70580175758,20767.992466796662,0,0,203047.49879101574,174589.87395684503,0,511970.09755506704,834653.9935479868,1504005.2360838922,
988,306.13259796566433,3.488562962962963,0,0,8142.561039062494,0,8440.047589844275,34429.493828124716,25370.71544628862,0,0,59419.95633984237,226794.9050946807,0,971950.0984423354,1077922.2569337825,1466230.405271016,
989,311.73340444716194,12.391437500000002,0,779.6721071777043,13444.42495812945,851.4909030761391,3733.3566003415353,74401.70808203047,17017.32597558803,0,0,68050.55998242495,250540.3267866361,1343.9732082519213,1637542.4983087662,2498847.696862552,2542315.4849571995,
990,611.463547560273,11.37506111111111,0,0,994.1808365479023,0,1868.6549411620697,99407.1788027336,582.7060537110688,0,0,104062.6787998052,284354.4713422589,0,1869952.0407470188,1595970.640082217,1785993.8701244385,
991,634.409601542155,1.6374201666666663,0,0,6250.448947998096,2337.172492675865,17025.75630043955,211785.27907890597,19837.689447656645,0,0,87781.03411171818,178844.82863552892,0,763329.2590351183,1350936.058499906,1091512.4309231,
992,564.1850365281596,3.5010666666666665,1919.4792451172057,0,6782.338124999764,0,6109.788726562375,119879.35025585805,16067.070278320585,0,0,111025.68228710757,128800.5971661082,0,813952.2569480999,886681.0253746273,1134488.639397876,
993,986.0530152792456,6.183017857142858,0,12799.590000976179,21573.363076172445,3281.0142421881137,19363.587410643653,230561.0728906262,7395.27357421879,2889.7146923828354,2669.427316406657,186813.85061718954,220342.25970461493,3725.0712597660527,607311.4260156187,1778526.975125018,3038173.5302425493,
994,581.3079730657885,8.061562962962961,0,0,3566.1433837895456,0,5386.549235351506,49239.33702539392,9815.470669921371,0,0,134726.8885585918,212689.25413969238,0,814771.032425208,799413.585244805,1912831.6547445995,
995,595.3482798682319,6.579912962962963,0,0,4294.1047519533,0,11742.561078125627,173365.44381250083,10676.500592285262,0,0,110182.70854199382,67530.6409884699,0,1193522.913178388,810798.804561751,1759629.4935920697,
996,326.30470436943904,8.809138888888889,2261.3314042970646,6909.98153320316,5673.729862306,12766.973071289547,2822.5140624996893,47769.69927392309,4909.909104493286,0,0,42647.84103515533,58614.74627863927,0,1247584.8715078225,1271518.4479503382,1855386.5703859685,
997,426.3185776689317,12.898505,225136.27917578482,0,0,390511.0823281078,31662.046171872993,0,155425.73403514753,308835.5369765579,0,89942.3741718772,499524.9299375067,1344377.5664862336,0,1078515.6250751668,4843197.793511906,
998,1147.3254728383868,10.796162222222224,16726.895131836103,23640.07376855537,24024.637118161867,28607.119702149346,16710.137658202326,28080.664250972586,26825.07879687495,6399.218009766422,41579.31493359224,30699.086605468045,41008.284076169875,178927.2535788684,30995.01307324462,55026.687796874896,16440.68322265501,
999,200.06804393586657,0.27986000000000005,248976.20359375043,300621.538359375,1400323.2847499999,206129.7715312505,546592.0358749992,0,2362002.443312502,154424.07043750008,28342.20568593747,689457.4056328102,841496.8481140636,257314.87061249983,5175193.635152385,4622044.410418449,7312428.553022029,
1000,293.0970592755661,0.5151056944444444,5428.898499072264,1941.5641960937648,10961.943898437516,2854.2664243164213,5881.764996435537,46615.17185234373,3168.0099000976834,0,0,127964.53821132814,172272.39557831993,0,1.5396339997614438E7,1.1653303832823828E7,1.699979059467269E7,
1001,215.1290428016299,1.033377,6557.298540429664,6860.173413818471,63894.21365234336,4629.466683447297,26047.131925195135,415780.82595937455,24680.078717773264,1559.176150927745,1331.171815893559,777826.4701535166,342208.96350156085,1692.595314990238,5677936.628907047,5459956.282429689,4788010.83569825,
1002,358.2770188571004,7.141222222222222,0,0,3802.2655615241033,0,2725.0239843751906,242538.23460351658,8122.421856445324,0,0,265520.97411230364,260377.80942235864,0,2088175.2484419604,2416205.0130000156,2075904.9079713398,
1003,476.27637735578753,7.022761666666666,0,2939.886017577999,9545.078742187301,0,18793.740935544578,310845.6431582029,37691.76407373101,0,0,425875.31476171943,439455.4918222589,0,1966902.2815829644,4055266.002538693,3226718.247627044,
1004,857.7371468592172,11.315525757575758,3147.2685742194694,0,413.51238793929247,0,530.2887473144327,38121.26707617113,1964.5556821288033,423.1859875488118,0,19463.962705076232,9277.319803711633,0,992190.8201158852,734272.9979315348,538999.1190683823,
1005,943.0542602539064,5.69731794871795,5637.228890625026,2659.8590332030226,15209.149886716812,6020.445801758008,17628.090908202576,82717.58981445128,6881.013008788825,0,7570.741985351107,222681.46118163806,79413.2020566384,0,2333948.632183781,1914348.4853601037,3028862.842316962,
1006,1106.4293185226413,6.212529487179487,1710.5831777342573,6786.414345703253,7121.255821777324,1632.1295654296246,10897.35117187627,241586.56304882249,16182.189316406253,0,12257.009692382962,129624.79473047242,301021.78326562035,0,2318002.776758562,2656905.254713183,1300584.9052113148,
1007,634.4520674641927,8.309907777777777,7364.713723632885,14412.966988280477,16088.68567675664,9958.988359376017,8650.288893553548,93187.5418789027,8437.521392579374,10210.827765625781,9351.53674316456,164003.93820703408,161821.48655469104,9949.239808594783,2017029.7257284115,1842041.451888589,1973868.1195582054,
1008,388.3054891459147,6.365848333333334,2381.204697265569,0,4239.4533671874,0,1568.5815937499397,39524.53340234137,2052.877231933515,0,0,66063.26355566317,52386.53916406413,0,1162633.5680485598,1243772.745347293,1253647.8692626464,
1009,323.16168309221365,4.6597333333333335,0,0,2531.4934970704894,0,2425.5925683592195,50563.27230663996,2535.34144384776,0,0,115589.80342090156,107524.8069970654,0,906229.7534680183,758562.6735122832,665398.4367120651,
1010,273.6644425548574,7.855168518518519,0,0,22429.778437500398,0,4344.200683594098,129005.55991699528,5178.469503905997,0,0,141212.8300273455,129854.26189160475,0,1758811.6890593374,1556963.531018594,929950.9999068092,
1011,287.1600629710188,3.4502060606060607,0,1374.1233618163533,6461.890007812184,0,9275.698951171787,45250.73326562487,10662.537715820128,1024.092887695284,0,106988.03445312545,92627.46769336038,0,2169880.339569198,2220010.111653089,2089421.5239170392,
1012,717.1944747036728,4.26717962962963,0,1164.3335000000393,0,0,1598.1747656250554,101417.81286718711,2650.4906914061876,0,0,43650.549289064984,57937.61240624779,0,1621747.9111413793,1729400.5090044613,1301494.709337792,
1013,397.29445318999115,8.3818,3452.6050048823727,2274.4417670895527,0,0,0,107549.57869921885,9424.858137695137,0,0,107204.22956249991,187451.12624804358,0,1776520.5753344651,2057711.9984685683,2507501.509400326,
1014,1073.41880596504,6.26957857142857,0,2271.974066406384,13830.673394530122,2883.970209960916,13892.925498046834,290484.2715800738,23894.534197266858,2087.678152343817,2265.144115234079,158216.40203320712,254171.51735742483,8121.365957031058,1944724.8583199417,1534126.6055213967,3088528.3556060195,
1015,1080.066862318251,5.6941444444444445,0,0,5971.973087402721,4689.888003418161,9952.677667968905,103024.1270722691,32604.168345704024,0,2891.329734374739,178408.78731249968,111771.56006054903,7042.563886718577,1927786.7637046198,2308300.479875354,2654984.288915761,
1016,1215.200019840707,5.698291666666667,0,1957.2562382813526,19655.200320312993,8542.756822266001,7127.30994140667,104649.1309746097,17256.77633593616,0,1673.1507568358206,162197.8421318365,85164.89641796543,0,1591492.1075426019,1435789.8016186687,2585970.280456868,
1017,1214.9490430130918,5.698482051282052,1587.105667968689,3173.6738710937802,10389.868248048162,13447.098427734374,14864.378894533354,151221.58667577966,14508.289863281301,0,16681.45372070531,139807.12402929753,91325.08892577734,0,2137920.9763298063,1994726.1139698545,2820654.6480852175,
1018,986.164883207071,6.211324242424243,0,0,12230.116300780253,7637.198871093457,5438.250410155835,252188.81389452712,10829.30625781235,1688.9093349611949,0,257468.95202734243,260699.7606874929,0,1431884.3235215868,3201154.661632805,2506045.6479732166,
1019,754.5332096806278,10.046309259259262,0,0,0,0,3153.4266757814917,28707.210871093197,0,0,7534.211625000238,45518.320791017664,66552.36412499646,10921.811359375282,1740342.369733065,280801.6583593737,450157.91718748433,
1020,615.4952843899198,12.024633333333334,0,0,633.4634377441163,0,1758.8732792968935,45778.20209179999,8451.97955590759,0,700.4605578615196,52583.08607617766,48786.125312501135,0,1536381.3213610486,988073.339165755,1152512.9040299559,
1021,942.9517355254202,5.687791666666667,9887.759622070369,3003.7054790038023,15126.776332029323,0,8344.258972656742,167055.96995117355,41957.57498339964,0,0,197089.1634980489,167394.23649023255,8395.893226562728,2146588.893937123,2174906.5118325707,2705173.1654218743,
1022,311.1614918541311,8.141160256410256,41629.67583984389,6100.810733397071,226784.0601875009,20819.572353514726,248288.82768261843,708219.5148671988,331773.0073437521,3466.156580566876,0,1376046.713789069,1776906.3572666033,0,1284454.5845189644,3244271.535628867,1371989.21247545,
1023,305.66158540917456,7.838707407407408,0,0,1800.160721191337,0,1985.930991210861,61012.226248049796,6087.661767578483,0,0,145614.60140234072,82040.67444921596,0,923264.850514137,815732.2439784198,634423.6568486373,
1024,556.1546114752304,8.736901515151516,3970.270270507811,21514.454644042795,12708.200341797645,5965.325367187449,0,42191.00413281013,9974.187980467996,0,0,56778.01794628749,54125.40864648119,0,828664.2334891956,833726.1355053876,635719.4458007703,
1025,1073.2934050383392,6.259029487179486,0,2820.076567382715,20463.119804686634,2906.319634765743,14203.990992189154,59753.155267576716,12245.810141601734,0,2030.121021972578,59036.64079687758,128246.03839061949,9967.045046875024,1762480.7495904001,1638483.971414073,2155084.1923988205,
1026,1215.0751467750183,5.709504761904761,2234.8960541990746,8865.954980468834,7549.292830078708,4663.703008300891,19702.270877928895,163192.41213281357,21555.472070312575,0,4024.586382812424,147864.02671093692,127589.10205273706,7804.365597655598,1498037.8098846765,2250649.8108455935,2860091.3635242074,
1027,643.5261506144207,12.66331,0,0,689.5401899413797,1563.943534667563,814.0760485842907,34414.77190624697,5234.410775146319,0,0,16567.80371386787,31616.213398433807,0,1230086.0328203344,862510.5198906267,361506.6473046799,
1028,717.3614726579109,4.2413952380952376,3318.1068432619745,1576.7869287108151,8312.175070312509,2357.7069067380608,2224.3104140625774,69326.22308593728,0,2225.0469780271346,1720.7336796875597,140777.54242871274,56490.36456445665,1255.837715331983,1268395.9297842344,1519771.4873593706,1645817.2932500034,
