G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"936.0","main.cluster index_upperinput":"936.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=78&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	9.8508	9.8508	0	N/A	47247832.0	1	936	78	1	125.9860	1	125.9860	47247832.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"937.0","main.cluster index_upperinput":"937.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	383.2648	383.2648	0	N/A	1381095.0	1	937	25	1	586.3582	1	586.3582	1381095.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"938.0","main.cluster index_upperinput":"938.0"}	This Node is a Singleton	N/A	N/A	18.1581	18.1581	0	N/A	5506159.0	1	938	-1	1	200.0679	1	200.0679	5506159.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"939.0","main.cluster index_upperinput":"939.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	439.3937	439.3937	0	N/A	1689318.0	1	939	4	1	448.3407	1	448.3407	1689318.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"940.0","main.cluster index_upperinput":"940.0"}	This Node is a Singleton	N/A	N/A	25.2543	25.2543	0	N/A	12900080.0	1	940	-1	1	159.0276	1	159.0276	12900080.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"941.0","main.cluster index_upperinput":"941.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=60&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	393.5725	393.5725	0	N/A	522862.09375	1	941	60	1	1159.7330	1	1159.7330	522862.09375
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"942.0","main.cluster index_upperinput":"942.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	609.5679	609.5679	0	N/A	3381133.0	1	942	46	1	683.5548	2	342.2774	3381133.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"943.0","main.cluster index_upperinput":"943.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	489.3866	489.3866	0	N/A	5133438.0	1	943	7	1	2133.4168	2	1067.2084	5133438.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"944.0","main.cluster index_upperinput":"944.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	372.6732	372.6732	0	N/A	3124130.0	1	944	47	1	2861.1222	3	954.3741	3124130.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"945.0","main.cluster index_upperinput":"945.0"}	This Node is a Singleton	N/A	N/A	595.1540	595.1540	0	N/A	2026357.0	1	945	-1	1	1249.7352	1	1249.7352	2026357.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"946.0","main.cluster index_upperinput":"946.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	17.2911	17.2911	0	N/A	1947724.0	1	946	5	1	166.0838	1	166.0838	1947724.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"947.0","main.cluster index_upperinput":"947.0"}	This Node is a Singleton	N/A	N/A	542.9280	542.9280	0	N/A	2588669.0	1	947	-1	1	297.0814	1	297.0814	2588669.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"948.0","main.cluster index_upperinput":"948.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	371.0440	371.0440	0	N/A	4746030.0	1	948	19	1	1737.2866	2	869.1433	4746030.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"949.0","main.cluster index_upperinput":"949.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	231.2840	231.2840	0	N/A	2844719.0	1	949	32	1	385.3166	1	385.3166	2844719.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"950.0","main.cluster index_upperinput":"950.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	378.8850	378.8850	0	N/A	746452.1875	1	950	19	1	2132.5998	2	1066.7999	746452.1875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"951.0","main.cluster index_upperinput":"951.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	498.3410	498.3410	0	N/A	2402697.0	1	951	58	1	634.4516	1	634.4516	2402697.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"952.0","main.cluster index_upperinput":"952.0"}	This Node is a Singleton	N/A	N/A	580.1800	580.1800	0	N/A	4544274.0	1	952	-1	1	558.4721	1	558.4721	4544274.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"953.0","main.cluster index_upperinput":"953.0"}	This Node is a Singleton	N/A	N/A	771.8370	771.8370	0	N/A	716819.8125	1	953	-1	1	826.5696	2	413.7848	716819.8125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"954.0","main.cluster index_upperinput":"954.0"}	This Node is a Singleton	N/A	N/A	457.8930	457.8930	0	N/A	1368489.0	1	954	-1	1	643.2849	1	643.2849	1368489.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"955.0","main.cluster index_upperinput":"955.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	372.6730	372.6730	0	N/A	71445024.0	1	955	19	1	2202.1112	2	1101.5556	71445024.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"956.0","main.cluster index_upperinput":"956.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=112&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	427.8220	427.8220	0	N/A	1715006.0	1	956	112	1	593.2398	1	593.2398	1715006.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"957.0","main.cluster index_upperinput":"957.0"}	This Node is a Singleton	N/A	N/A	504.3390	504.3390	0	N/A	6759242.0	1	957	-1	1	384.3103	1	384.3103	6759242.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"958.0","main.cluster index_upperinput":"958.0"}	This Node is a Singleton	N/A	N/A	218.0210	218.0210	0	N/A	3753490.0	1	958	-1	1	512.2088	1	512.2088	3753490.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"959.0","main.cluster index_upperinput":"959.0"}	This Node is a Singleton	N/A	N/A	595.1540	595.1540	0	N/A	4881974.0	1	959	-1	1	834.5951	1	834.5951	4881974.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"960.0","main.cluster index_upperinput":"960.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=174&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	96.8250	96.8250	0	N/A	1963874.0	1	960	174	1	463.1054	1	463.1054	1963874.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"961.0","main.cluster index_upperinput":"961.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=108&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	377.2750	377.2750	0	N/A	1737882.0	1	961	108	1	601.2655	1	601.2655	1737882.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"962.0","main.cluster index_upperinput":"962.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=60&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	371.9600	371.9600	0	N/A	21057380.0	1	962	60	1	1259.4908	1	1259.4908	21057380.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"963.0","main.cluster index_upperinput":"963.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	542.0270	542.0270	0	N/A	5901285.0	1	963	5	1	256.2630	1	256.2630	5901285.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"964.0","main.cluster index_upperinput":"964.0"}	This Node is a Singleton	N/A	N/A	46.0794	46.0794	0	N/A	1552529.0	1	964	-1	1	566.4193	1	566.4193	1552529.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"965.0","main.cluster index_upperinput":"965.0"}	This Node is a Singleton	N/A	N/A	539.4420	539.4420	0	N/A	6774818.0	1	965	-1	1	467.3723	1	467.3723	6774818.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"966.0","main.cluster index_upperinput":"966.0"}	This Node is a Singleton	N/A	N/A	499.8000	499.8000	0	N/A	2636660.0	1	966	-1	1	427.3041	1	427.3041	2636660.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"967.0","main.cluster index_upperinput":"967.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	413.7650	413.7650	0	N/A	54753192.0	1	967	15	1	244.0939	2	122.5470	54753192.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"968.0","main.cluster index_upperinput":"968.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14	0.74158	542.0270	542.0270	0	CCMSLIB00003138218	2359966.0	1	968	40	1	371.1009	1	371.1009	2359966.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"969.0","main.cluster index_upperinput":"969.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	496.7280	496.7280	0	N/A	2199019.0	1	969	40	1	389.1113	1	389.1113	2199019.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"970.0","main.cluster index_upperinput":"970.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	493.5050	493.5050	0	N/A	12890580.0	1	970	5	1	149.0231	1	149.0231	12890580.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"971.0","main.cluster index_upperinput":"971.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=fdaa55d8a7254a1596017d472f455398&show=true	glycoursodeoxycholic acid	0.807579	326.5550	326.5550	0	CCMSLIB00005435537	2292916.0	1	971	25	1	414.3000	1	414.3000	2292916.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"972.0","main.cluster index_upperinput":"972.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	774.4170	774.4170	0	N/A	4337410.0	1	972	2	1	844.5220	2	422.7610	4337410.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"973.0","main.cluster index_upperinput":"973.0"}	This Node is a Singleton	N/A	N/A	475.4230	475.4230	0	N/A	4542002.0	1	973	-1	1	594.3769	1	594.3769	4542002.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"974.0","main.cluster index_upperinput":"974.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	386.6750	386.6750	0	N/A	4054702.0	1	974	47	1	2897.1691	3	966.3897	4054702.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"975.0","main.cluster index_upperinput":"975.0"}	This Node is a Singleton	N/A	N/A	634.6030	634.6030	0	N/A	777349.0	1	975	-1	1	716.2281	1	716.2281	777349.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"976.0","main.cluster index_upperinput":"976.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	610.2840	610.2840	0	N/A	1651457.0	1	976	50	1	1024.6761	1	1024.6761	1651457.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"977.0","main.cluster index_upperinput":"977.0"}	This Node is a Singleton	N/A	N/A	96.2445	96.2445	0	N/A	2827800.0	1	977	-1	1	475.3250	1	475.3250	2827800.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"978.0","main.cluster index_upperinput":"978.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	504.3390	504.3390	0	N/A	8105300.0	1	978	58	1	398.3255	1	398.3255	8105300.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"979.0","main.cluster index_upperinput":"979.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	579.2810	579.2810	0	N/A	40212392.0	1	979	6	1	821.6504	1	821.6504	40212392.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"980.0","main.cluster index_upperinput":"980.0"}	This Node is a Singleton	N/A	N/A	423.5070	423.5070	0	N/A	2215849.0	1	980	-1	1	509.3347	1	509.3347	2215849.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"981.0","main.cluster index_upperinput":"981.0"}	This Node is a Singleton	N/A	N/A	218.0210	218.0210	0	N/A	8979223.0	1	981	-1	1	279.1365	1	279.1365	8979223.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"982.0","main.cluster index_upperinput":"982.0"}	This Node is a Singleton	N/A	N/A	489.0780	489.0780	0	N/A	4851246.0	1	982	-1	1	2662.7955	2	1331.8978	4851246.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"983.0","main.cluster index_upperinput":"983.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	593.8910	593.8910	0	N/A	2828223.0	1	983	50	1	1227.7545	1	1227.7545	2828223.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"984.0","main.cluster index_upperinput":"984.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	581.9460	581.9460	0	N/A	4162706.0	1	984	14	1	244.1902	1	244.1902	4162706.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"985.0","main.cluster index_upperinput":"985.0"}	This Node is a Singleton	N/A	N/A	446.3100	446.3100	0	N/A	2355994.0	1	985	-1	1	344.2796	1	344.2796	2355994.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"986.0","main.cluster index_upperinput":"986.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=60&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	371.9600	371.9600	0	N/A	1126576.0	1	986	60	1	1282.4960	1	1282.4960	1126576.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"987.0","main.cluster index_upperinput":"987.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	427.8220	427.8220	0	N/A	2366715.0	1	987	54	1	578.2764	1	578.2764	2366715.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"988.0","main.cluster index_upperinput":"988.0"}	This Node is a Singleton	N/A	N/A	386.6750	386.6750	0	N/A	192929.40625	1	988	-1	1	948.3701	1	948.3701	192929.40625
